ID_Factura,Producto,Cantidad
21417,gizmoclick,108
21417,shiftmate,50
21417,OLCD 60hz i3xaz,142
21417,LCD 30hz pb23,116
19946,OLCD 60hz i3xaz,138
19946,LCD 60hz pldas,148
19946,jetnote,102
19946,basspulse,146
23516,beatblaster,127
23516,LCD 30hz pb23,66
23516,beatblaster,47
23516,silverscreen,125
23516,Mightyscroller,44
23516,acusticflow,77
23516,pixpad,117
7360,gizmoclick,81
7360,Masterswipe,94
7360,generico,110
7360,LCD 60hz pldas,54
7360,miniglide,42
7360,Vidrio templado,147
7360,QLED 60hz sd56,107
7360,LCD 60hz pldas,115
7360,QLED 60hz sd56,125
7360,pixpad,134
21037,Masterswipe,110
21037,laplux,115
21037,silverscreen,67
21037,QLED 60hz pb51,82
21037,lamina plastica,73
11379,enterwizard,55
11379,typomaster,57
11379,silverscreen,69
17673,lamina plastica,143
17673,jetnote,125
17673,miniglide,64
17673,laplux,101
17673,miniglide,89
17673,escaper,135
17673,escaper,131
17673,jetnote,80
14787,miniglide,82
14787,lapjet,127
14787,qwertyguardian,133
24837,typomaster,68
24837,lamina plastica,114
24837,Vidrio templado,141
24837,Mightyscroller,94
24837,qwertyguardian,100
24837,QLED 60hz sd56,60
9567,QLED 60hz pb51,92
9567,QLED 60hz sd56,130
9567,beatblaster,87
9567,OLCD 60hz i3xaz,100
9567,QLED 60hz pb51,140
9567,typomaster,45
20118,enterwizard,56
20118,basspulse,139
20118,miniglide,57
20118,silverscreen,121
20118,beatblaster,88
20118,pixpad,124
18888,escaper,82
18888,shiftmate,138
18888,QLED 60hz sd56,146
18888,Masterswipe,65
18888,miniglide,50
18888,QLED 60hz sd56,88
18888,escaper,40
18888,earecho,42
18888,pixpad,66
16596,jetnote,109
16596,basspulse,93
16596,earecho,142
16596,miniglide,88
16596,QLED 60hz sd56,122
16596,TechRodent,108
16596,miniglide,149
16596,generico,92
16596,QLED 60hz pb51,107
17330,typomaster,135
17330,QLED 60hz pb51,81
17330,laplux,45
17330,QLED 60hz sd56,149
9326,beatblaster,114
9326,jetnote,49
9326,shiftmate,123
9326,LCD 30hz pb23,130
9326,acusticflow,50
9326,shiftmate,136
9326,LCD 60hz pldas,91
7348,lamina plastica,138
7348,pixpad,56
7348,enterwizard,130
7348,escaper,42
7348,enterwizard,113
7348,Vidrio templado,57
7348,lapjet,46
7348,acusticflow,69
7348,typomaster,102
7348,gizmoclick,145
7348,Masterswipe,64
7348,pixpad,82
849,escaper,113
849,LCD 30hz pb23,110
849,pixpad,56
849,gizmoclick,108
849,beatblaster,67
849,miniglide,80
849,jetnote,139
16147,qwertyguardian,107
16147,escaper,134
16147,beatblaster,48
16147,lamina plastica,75
16147,earecho,134
24844,QLED 60hz pb51,86
24844,LCD 60hz pldas,128
24844,miniglide,59
24844,qwertyguardian,42
301,laplux,148
301,Mightyscroller,133
301,LCD 60hz pldas,40
301,TechRodent,102
301,lapjet,149
301,Mightyscroller,73
301,LCD 60hz pldas,112
301,Mightyscroller,62
301,Mightyscroller,114
301,lapjet,103
301,enterwizard,58
12395,beatblaster,120
12395,qwertyguardian,129
12395,Mightyscroller,139
12395,gizmoclick,140
12395,qwertyguardian,68
12395,TechRodent,92
12395,acusticflow,51
2702,silverscreen,93
2702,TechRodent,147
2702,miniglide,102
2702,Mightyscroller,139
2702,acusticflow,51
22384,jetnote,144
22384,LCD 60hz pldas,90
22384,TechRodent,111
20933,TechRodent,56
20933,Vidrio templado,123
20933,Mightyscroller,126
5260,enterwizard,68
13141,typomaster,56
13141,LCD 60hz pldas,88
13141,acusticflow,143
20673,laplux,116
20673,beatblaster,91
20673,QLED 60hz pb51,100
20673,earecho,140
9750,QLED 60hz sd56,51
9750,qwertyguardian,117
9750,gizmoclick,54
1649,gizmoclick,141
1649,shiftmate,65
1649,QLED 60hz pb51,124
1649,pixpad,58
4319,enterwizard,118
4319,shiftmate,101
4319,lapjet,52
4319,OLCD 60hz i3xaz,54
4319,qwertyguardian,138
4319,shiftmate,92
4319,lapjet,103
4319,LCD 60hz pldas,44
4319,earecho,139
4319,QLED 60hz sd56,140
4319,qwertyguardian,104
20723,acusticflow,141
12804,escaper,119
12804,basspulse,51
23216,Mightyscroller,80
23216,escaper,46
23216,Mightyscroller,128
23216,typomaster,84
5247,Vidrio templado,65
5247,shiftmate,43
5247,Mightyscroller,87
5247,LCD 60hz pldas,132
5247,miniglide,57
23795,typomaster,147
23795,lapjet,147
23795,escaper,112
23795,silverscreen,48
23795,shiftmate,105
23795,basspulse,60
23795,QLED 60hz pb51,73
168,lapjet,68
168,shiftmate,61
168,OLCD 60hz i3xaz,149
168,beatblaster,99
168,escaper,133
168,Mightyscroller,84
168,gizmoclick,62
168,pixpad,87
168,pixpad,92
168,lapjet,101
4574,TechRodent,63
4574,enterwizard,130
4574,Masterswipe,94
4574,lapjet,104
4574,miniglide,126
4574,qwertyguardian,86
12654,lamina plastica,91
12654,TechRodent,106
12654,QLED 60hz pb51,95
13960,pixpad,132
13960,laplux,129
13960,beatblaster,49
13960,basspulse,67
13849,laplux,107
13849,QLED 60hz sd56,105
13849,Vidrio templado,133
13849,LCD 30hz pb23,88
13849,Vidrio templado,97
13849,jetnote,148
13849,OLCD 60hz i3xaz,117
13849,OLCD 60hz i3xaz,83
13849,Masterswipe,67
13849,enterwizard,149
13849,shiftmate,53
6705,basspulse,111
6705,laplux,91
6705,jetnote,119
6705,miniglide,110
6705,escaper,137
7585,silverscreen,51
7585,escaper,126
7585,LCD 60hz pldas,55
7585,lapjet,121
7585,OLCD 60hz i3xaz,140
7585,LCD 30hz pb23,111
7585,miniglide,47
7585,QLED 60hz sd56,83
7585,shiftmate,82
7585,escaper,42
7585,basspulse,113
3382,laplux,43
3382,enterwizard,73
3382,LCD 60hz pldas,60
3382,pixpad,75
3382,basspulse,103
3382,laplux,118
17445,earecho,148
17445,miniglide,92
17445,typomaster,64
17445,Mightyscroller,112
17445,earecho,58
17445,miniglide,68
17445,LCD 30hz pb23,121
1071,gizmoclick,126
1071,TechRodent,69
1071,Mightyscroller,138
1071,shiftmate,71
1071,qwertyguardian,131
1071,typomaster,72
1071,QLED 60hz sd56,111
1071,lamina plastica,73
1071,lapjet,95
1071,Mightyscroller,70
7062,earecho,59
7062,typomaster,53
7062,basspulse,102
7062,jetnote,127
7062,earecho,129
7062,silverscreen,108
1981,escaper,123
1981,earecho,99
1981,basspulse,68
12875,Mightyscroller,86
12875,qwertyguardian,51
12875,LCD 60hz pldas,67
12875,LCD 60hz pldas,104
12875,OLCD 60hz i3xaz,97
12875,qwertyguardian,82
12875,qwertyguardian,113
12875,lapjet,113
12875,LCD 60hz pldas,78
12875,acusticflow,82
12875,LCD 60hz pldas,138
12875,gizmoclick,149
12875,lamina plastica,87
12875,Mightyscroller,137
24317,earecho,102
24317,LCD 30hz pb23,101
24317,lapjet,86
24317,lapjet,57
24317,laplux,45
24317,enterwizard,74
11626,TechRodent,149
11626,shiftmate,137
11626,typomaster,134
14590,lapjet,102
14590,typomaster,54
14590,Masterswipe,103
14590,LCD 30hz pb23,147
1368,shiftmate,72
1368,Mightyscroller,74
1368,LCD 60hz pldas,92
1368,TechRodent,65
1368,gizmoclick,64
1368,basspulse,63
1368,qwertyguardian,82
23207,gizmoclick,117
53,basspulse,40
53,qwertyguardian,129
53,qwertyguardian,51
53,TechRodent,58
19810,QLED 60hz pb51,115
19810,LCD 30hz pb23,114
19810,OLCD 60hz i3xaz,108
19810,OLCD 60hz i3xaz,50
19810,QLED 60hz sd56,118
19810,jetnote,148
21387,escaper,77
21387,lamina plastica,139
21387,Mightyscroller,83
21387,lamina plastica,123
8910,OLCD 60hz i3xaz,78
8910,laplux,51
8910,lapjet,129
8910,typomaster,49
8910,OLCD 60hz i3xaz,94
8910,lapjet,143
2906,gizmoclick,66
2906,qwertyguardian,87
2906,enterwizard,102
2906,LCD 60hz pldas,119
2906,miniglide,147
2906,QLED 60hz pb51,133
2906,Masterswipe,51
655,QLED 60hz sd56,108
655,acusticflow,95
655,LCD 30hz pb23,77
655,Mightyscroller,110
655,laplux,46
655,basspulse,118
655,beatblaster,140
655,shiftmate,141
655,beatblaster,135
655,Mightyscroller,119
655,miniglide,144
19225,LCD 30hz pb23,41
19225,gizmoclick,81
19225,escaper,47
2396,QLED 60hz sd56,50
2396,QLED 60hz sd56,84
2396,escaper,139
2396,qwertyguardian,122
2396,generico,67
2396,earecho,54
2396,miniglide,149
2396,gizmoclick,80
2396,escaper,81
2396,qwertyguardian,143
11665,enterwizard,139
11665,TechRodent,84
11665,typomaster,137
11665,QLED 60hz pb51,77
11665,earecho,41
11665,gizmoclick,149
11665,qwertyguardian,132
16872,lapjet,147
16872,earecho,60
16872,QLED 60hz pb51,136
16872,lamina plastica,92
16872,laplux,144
16872,LCD 30hz pb23,124
2763,OLCD 60hz i3xaz,98
2763,silverscreen,102
2763,acusticflow,119
2763,jetnote,86
2763,QLED 60hz pb51,119
2763,basspulse,101
2763,enterwizard,52
2763,escaper,78
2763,QLED 60hz pb51,146
2763,typomaster,106
2763,pixpad,71
2763,pixpad,50
8669,QLED 60hz sd56,147
8669,enterwizard,42
8669,Vidrio templado,107
8669,laplux,130
8669,miniglide,124
13762,miniglide,73
13762,typomaster,51
13762,silverscreen,139
13762,miniglide,126
13762,laplux,125
13762,Masterswipe,82
13762,beatblaster,70
437,silverscreen,89
437,earecho,53
437,shiftmate,118
437,Mightyscroller,102
437,basspulse,56
437,QLED 60hz sd56,66
437,pixpad,93
437,QLED 60hz pb51,105
22864,laplux,63
22864,pixpad,120
24294,LCD 30hz pb23,77
24294,gizmoclick,127
24294,beatblaster,128
24294,acusticflow,112
24294,acusticflow,76
24294,TechRodent,78
24294,laplux,75
24294,enterwizard,83
24294,acusticflow,114
24294,generico,51
12797,miniglide,126
12797,silverscreen,41
12797,LCD 30hz pb23,121
12797,QLED 60hz pb51,102
12797,shiftmate,136
12797,qwertyguardian,97
24982,pixpad,79
24982,laplux,97
24982,Masterswipe,79
21579,jetnote,64
16780,acusticflow,139
16780,LCD 60hz pldas,71
16780,basspulse,126
17920,Vidrio templado,45
17920,TechRodent,56
17920,TechRodent,42
17920,pixpad,103
17920,Mightyscroller,57
17920,LCD 60hz pldas,45
17920,enterwizard,112
17920,gizmoclick,114
17920,TechRodent,130
17920,QLED 60hz pb51,148
3030,qwertyguardian,149
3030,gizmoclick,104
3030,beatblaster,84
3030,typomaster,122
3030,Mightyscroller,113
3030,silverscreen,95
3030,Mightyscroller,140
3030,gizmoclick,75
3030,QLED 60hz sd56,148
1065,generico,122
1065,pixpad,128
1065,generico,81
1065,laplux,128
1065,basspulse,83
18668,acusticflow,131
18668,gizmoclick,40
18668,LCD 30hz pb23,103
18668,shiftmate,40
18668,jetnote,102
18668,shiftmate,109
2884,gizmoclick,72
2884,escaper,96
12236,shiftmate,66
12236,TechRodent,48
12236,gizmoclick,45
1219,lapjet,134
1219,qwertyguardian,63
1219,typomaster,119
1219,qwertyguardian,82
21825,OLCD 60hz i3xaz,112
21825,lamina plastica,44
21825,basspulse,147
21825,jetnote,141
21825,lapjet,110
21825,typomaster,51
21825,lapjet,120
11674,QLED 60hz pb51,116
11674,QLED 60hz sd56,102
11674,qwertyguardian,100
11674,lamina plastica,74
11674,generico,40
11674,LCD 60hz pldas,68
10392,gizmoclick,79
10392,enterwizard,79
10392,miniglide,114
10392,lapjet,140
4343,qwertyguardian,91
3287,QLED 60hz pb51,75
3287,gizmoclick,125
3287,OLCD 60hz i3xaz,140
8728,Mightyscroller,44
8728,qwertyguardian,87
8728,silverscreen,131
8728,acusticflow,47
8728,pixpad,125
23771,jetnote,136
23771,LCD 30hz pb23,98
23771,typomaster,95
3270,QLED 60hz pb51,125
3270,OLCD 60hz i3xaz,121
3270,QLED 60hz sd56,40
3270,enterwizard,125
3270,qwertyguardian,58
3270,Masterswipe,114
3270,earecho,99
3270,miniglide,70
3270,Masterswipe,61
3270,miniglide,48
22717,Masterswipe,127
22717,QLED 60hz sd56,81
22717,earecho,108
22717,Masterswipe,116
22717,enterwizard,49
22717,LCD 60hz pldas,120
22717,QLED 60hz pb51,60
22717,OLCD 60hz i3xaz,145
24790,Mightyscroller,87
24790,TechRodent,85
24790,lapjet,40
3281,qwertyguardian,126
3281,typomaster,139
3281,LCD 60hz pldas,50
3281,laplux,87
3281,earecho,66
3281,TechRodent,134
3663,typomaster,141
3663,Masterswipe,72
3663,LCD 60hz pldas,67
3663,escaper,138
3663,beatblaster,138
3663,lamina plastica,112
3663,LCD 60hz pldas,82
3663,laplux,75
3663,miniglide,48
5356,acusticflow,124
5356,LCD 30hz pb23,91
5356,shiftmate,86
5356,earecho,113
12133,pixpad,108
12133,QLED 60hz sd56,41
12133,shiftmate,93
16207,qwertyguardian,112
16207,beatblaster,69
16207,enterwizard,76
16207,jetnote,116
16207,QLED 60hz pb51,79
16207,gizmoclick,87
16207,shiftmate,141
22148,escaper,76
22148,gizmoclick,100
22148,enterwizard,122
22148,Mightyscroller,53
22148,QLED 60hz pb51,138
22148,shiftmate,45
21379,shiftmate,43
21379,basspulse,138
21379,QLED 60hz sd56,106
21379,OLCD 60hz i3xaz,46
21379,beatblaster,71
21379,LCD 60hz pldas,61
21379,lapjet,65
4530,gizmoclick,48
4530,Mightyscroller,95
4530,shiftmate,116
11605,lapjet,67
11605,LCD 60hz pldas,91
11605,qwertyguardian,53
11605,TechRodent,75
11605,qwertyguardian,117
11605,lamina plastica,108
11605,lapjet,149
11605,escaper,94
11605,QLED 60hz sd56,107
22250,shiftmate,50
22250,laplux,61
22250,jetnote,80
22250,lapjet,79
13329,lapjet,140
13329,miniglide,104
13284,qwertyguardian,78
13284,enterwizard,108
13284,acusticflow,141
13284,miniglide,63
13284,laplux,149
23619,jetnote,127
23619,TechRodent,116
23619,miniglide,53
23619,basspulse,54
23619,pixpad,99
8930,gizmoclick,121
8930,Mightyscroller,68
8930,silverscreen,135
8930,lamina plastica,107
8930,enterwizard,123
12304,shiftmate,85
12304,shiftmate,105
12304,gizmoclick,127
12304,LCD 60hz pldas,136
12304,QLED 60hz pb51,146
20226,QLED 60hz sd56,119
20226,QLED 60hz pb51,87
20226,laplux,46
20226,QLED 60hz sd56,105
20226,enterwizard,64
20226,typomaster,52
20226,earecho,49
20226,OLCD 60hz i3xaz,48
20218,acusticflow,99
20218,generico,112
20218,QLED 60hz sd56,116
20218,silverscreen,43
20218,basspulse,140
294,Mightyscroller,56
294,enterwizard,148
294,TechRodent,108
294,miniglide,108
294,OLCD 60hz i3xaz,117
294,TechRodent,147
294,TechRodent,52
14739,earecho,88
14739,jetnote,133
14739,Mightyscroller,112
14739,TechRodent,146
2734,lapjet,61
3079,beatblaster,50
3079,LCD 60hz pldas,103
3079,lamina plastica,114
3079,earecho,124
3079,shiftmate,72
3079,Masterswipe,109
3079,enterwizard,79
3079,laplux,113
19590,basspulse,145
19590,lamina plastica,40
19590,miniglide,44
19590,qwertyguardian,62
19590,earecho,138
19590,QLED 60hz pb51,137
19590,qwertyguardian,115
10635,qwertyguardian,82
10635,lapjet,65
10635,qwertyguardian,113
10635,escaper,90
10635,TechRodent,62
10635,escaper,115
12367,typomaster,109
12367,escaper,98
12367,laplux,44
12367,qwertyguardian,126
19894,earecho,136
19894,basspulse,74
19894,lapjet,123
19894,miniglide,53
19894,earecho,69
19894,QLED 60hz pb51,46
23869,miniglide,103
23869,escaper,44
23869,miniglide,50
23869,qwertyguardian,60
1488,qwertyguardian,105
1488,TechRodent,109
1488,miniglide,93
1488,gizmoclick,112
16884,qwertyguardian,98
16884,Masterswipe,108
16884,gizmoclick,59
16884,escaper,57
16884,jetnote,131
16884,gizmoclick,112
21656,earecho,86
21656,beatblaster,88
21656,generico,119
21656,miniglide,126
21656,TechRodent,47
17972,miniglide,105
17972,Vidrio templado,129
17972,beatblaster,57
17972,QLED 60hz sd56,121
17972,Mightyscroller,102
17972,qwertyguardian,129
17972,earecho,86
17972,laplux,43
18084,LCD 30hz pb23,45
18084,shiftmate,73
18084,escaper,69
4305,Masterswipe,139
4305,lapjet,148
4305,escaper,107
4305,LCD 30hz pb23,136
4305,typomaster,98
4305,Masterswipe,125
4305,LCD 30hz pb23,111
9921,lapjet,97
9921,miniglide,81
9921,gizmoclick,76
9921,silverscreen,95
9921,enterwizard,84
3788,LCD 30hz pb23,146
3788,QLED 60hz pb51,122
3788,lamina plastica,141
3788,gizmoclick,138
19556,lamina plastica,94
19556,escaper,76
19556,escaper,145
11963,Masterswipe,82
11963,laplux,81
11963,shiftmate,147
11963,Mightyscroller,140
11963,laplux,79
19003,QLED 60hz pb51,140
19003,shiftmate,54
19003,laplux,146
19003,basspulse,78
7281,lapjet,100
7281,OLCD 60hz i3xaz,70
7281,Masterswipe,134
7281,beatblaster,65
23640,gizmoclick,109
23640,QLED 60hz sd56,134
23640,LCD 60hz pldas,49
23640,earecho,95
23640,enterwizard,139
23789,jetnote,90
23789,Mightyscroller,70
23789,laplux,113
23789,acusticflow,83
23789,Mightyscroller,78
23789,basspulse,127
23789,enterwizard,43
23789,qwertyguardian,102
4577,basspulse,96
4577,escaper,126
4577,LCD 60hz pldas,42
4577,acusticflow,139
4577,typomaster,125
4577,lapjet,56
4577,OLCD 60hz i3xaz,87
4577,Mightyscroller,78
4577,typomaster,112
22519,acusticflow,104
22519,laplux,94
22519,LCD 30hz pb23,140
22519,qwertyguardian,104
22519,lapjet,130
5856,laplux,124
5856,miniglide,90
5856,Masterswipe,93
5856,LCD 30hz pb23,85
5856,enterwizard,49
9476,shiftmate,48
9476,miniglide,84
9476,Mightyscroller,85
9476,Mightyscroller,69
9476,typomaster,59
11520,LCD 60hz pldas,69
11520,enterwizard,56
11520,qwertyguardian,99
11520,LCD 30hz pb23,147
11520,laplux,136
11520,shiftmate,132
11520,TechRodent,99
11520,LCD 60hz pldas,92
23246,qwertyguardian,102
23246,LCD 30hz pb23,83
23246,typomaster,131
23246,generico,81
7501,silverscreen,55
7501,beatblaster,105
7501,escaper,55
7501,LCD 30hz pb23,102
17546,LCD 60hz pldas,82
17546,Vidrio templado,137
17546,typomaster,143
17546,gizmoclick,73
17546,escaper,138
17546,lamina plastica,54
17546,jetnote,45
13451,Mightyscroller,124
13451,pixpad,49
13451,miniglide,109
13451,silverscreen,72
13451,escaper,143
13451,shiftmate,142
11774,basspulse,87
11774,TechRodent,62
11774,LCD 60hz pldas,117
11774,silverscreen,123
11774,TechRodent,100
11774,lapjet,82
11774,miniglide,70
9475,qwertyguardian,53
9475,miniglide,46
9475,gizmoclick,87
9475,generico,87
8631,QLED 60hz pb51,89
8631,LCD 60hz pldas,114
8631,OLCD 60hz i3xaz,128
8631,basspulse,86
8631,silverscreen,122
8631,escaper,83
22745,earecho,119
22745,miniglide,109
18925,OLCD 60hz i3xaz,147
18925,TechRodent,98
3101,OLCD 60hz i3xaz,138
3101,Masterswipe,138
3101,QLED 60hz sd56,51
3101,qwertyguardian,141
3101,earecho,106
3101,Vidrio templado,61
3101,shiftmate,50
3101,gizmoclick,92
3101,LCD 60hz pldas,122
21173,jetnote,88
21173,shiftmate,56
21173,Masterswipe,68
21173,LCD 60hz pldas,98
21173,Mightyscroller,81
21173,LCD 30hz pb23,149
21173,Masterswipe,62
21173,QLED 60hz sd56,51
16327,gizmoclick,105
16327,QLED 60hz sd56,141
16327,TechRodent,124
10018,jetnote,80
10018,LCD 30hz pb23,112
8397,QLED 60hz sd56,117
8397,escaper,123
8397,gizmoclick,89
8397,shiftmate,106
8397,QLED 60hz pb51,121
8397,qwertyguardian,73
8397,Mightyscroller,79
8397,pixpad,132
8397,laplux,118
8397,shiftmate,131
8397,QLED 60hz sd56,107
8397,QLED 60hz sd56,140
8397,pixpad,139
8397,QLED 60hz pb51,87
22972,enterwizard,45
22972,gizmoclick,87
22972,LCD 60hz pldas,83
22972,qwertyguardian,106
21058,basspulse,144
21058,escaper,149
21058,Masterswipe,71
21058,shiftmate,58
16796,gizmoclick,108
16796,Mightyscroller,102
16796,jetnote,43
16796,generico,46
16796,gizmoclick,59
16796,Masterswipe,86
16796,Vidrio templado,89
16796,typomaster,112
15239,escaper,77
15239,LCD 60hz pldas,80
15239,OLCD 60hz i3xaz,40
15239,OLCD 60hz i3xaz,86
15239,Mightyscroller,85
15239,miniglide,72
15239,silverscreen,90
15239,enterwizard,59
15239,miniglide,40
15239,enterwizard,51
15239,enterwizard,80
15239,gizmoclick,54
21407,OLCD 60hz i3xaz,91
21407,LCD 60hz pldas,101
21407,enterwizard,113
2385,QLED 60hz sd56,121
2385,shiftmate,114
2385,typomaster,92
2385,laplux,95
2385,basspulse,133
446,silverscreen,108
18973,pixpad,118
18973,laplux,46
18973,TechRodent,50
18973,Masterswipe,148
18973,pixpad,50
18973,TechRodent,45
18973,Masterswipe,121
18973,QLED 60hz sd56,54
18973,miniglide,127
18973,miniglide,147
12535,lapjet,68
12535,miniglide,72
12535,pixpad,122
12535,gizmoclick,129
12535,pixpad,109
12535,typomaster,148
12535,lapjet,90
1882,lamina plastica,81
1882,TechRodent,123
1882,qwertyguardian,122
1882,jetnote,83
1882,LCD 30hz pb23,111
7628,QLED 60hz pb51,88
7628,enterwizard,93
7628,typomaster,68
7628,beatblaster,149
7628,earecho,57
7628,QLED 60hz sd56,70
7628,gizmoclick,147
7628,beatblaster,52
7628,Masterswipe,58
7628,TechRodent,137
7628,QLED 60hz pb51,48
7628,jetnote,52
